id,text,user_id,timestamp_ms,place_full_name
985558339504525312,@JenniferDolin Dude its amazing,799392079,1523810393583,"Doraville, GA"
985558339517124610,@The_jolly_devil TWO FEET SO FAR THIS WEEKEND,4657879333,1523810393586,"Minnesota, USA"
985558340041404416,The DTE outage map. I feel bad for those with no power. #dte #poweroutage #springstorm #michigan… https://t.co/ejWJ80GPzw,452338562,1523810393711,"Warren, MI"
985558340267732992,"Interested in a #job in #WestLafayette, IN? This could be a great fit: https://t.co/W6LBd62BEB #Cosmetology #Hiring #CareerArc",48098414,1523810393765,"Indiana, USA"
985558340456599552,@sparklingrobots Does this lead to business?,18268293,1523810393810,"Ottawa, Ontario"
985558340578181120,@ben_nishhh can we do this with peen https://t.co/Jn2mHa6SAH,293248667,1523810393839,"Columbus, OH"
985558340632764417,I need a nap.,323262746,1523810393852,"Chattanooga, TN"
985558340963938304,I can just see it now 😂😂😂 https://t.co/rs4nnlFLMx,174483668,1523810393931,"Denver, CO"
985558341081415680,We're #hiring! Read about our latest #job opening here: Sr. Pre Sales Solutions Architect - https://t.co/XhsfhrSAC5… https://t.co/BQWI9Ku1QA,22038280,1523810393959,"Massachusetts, USA"
985558341349978112,"@TraceAdkins @UofOklahoma I'm glad you had a good time 
Looks like it was a lot of fun",940395892372332546,1523810394023,"Brewster, NY"
985558341563887616,"@realDonaldTrump In other words, you’re completely screwed (and guilty)",585410471,1523810394074,"Charlotte, NC"
985558341425483776,@DougTheGenius happy rack day big bra🗣🗯,261903342,1523810394041,"Atlanta, GA"
985558342000107522,What’s up with everyone not answering their phones,425232691,1523810394178,"Schertz, TX"
985558341593296896,I swear I can never leave work on time,859833141476958218,1523810394081,"Land O' Lakes, FL"
985558341962285057,"People are grown adults here, you are always responsible for your life take control of it simple",21162027,1523810394169,"Torrance, CA"
985558342679613440,That fake gangsta ain’t in style nomo dawg go get you some money,740776161681264640,1523810394340,"Georgia, USA"
985558342771802112,Why did I think dating a boy was a good idea?😂🤦🏼‍♀️ this is why I don’t try new things.,306616578,1523810394362,"North Carolina, USA"
985558342776082432,@SkeeterJim My uncle has a egg. Once he built his drum smoker the egg seldom gets used. But they all cooked well. S… https://t.co/A7oOcVRvn4,765583128601759744,1523810394363,"Georgia, USA"
985558342591483904,Jesus 😍 https://t.co/FxNQADNwbo,388567985,1523810394319,"Fayetteville, NC"
985558343447138310,Platinum (16U) - Championship (G11) - Michigan Premier White def. Macomb County Cougars 40-16 #LBIAPRILSHOWERS @exposurebball,164133270,1523810394523,"Livonia, MI"
985558344944545793,Everything I’ve been eating has made my stomach act up smh. It’s time for me to look into better or different things to eat..,344538894,1523810394880,"Boston, MA"
985558344705413120,LMFAOO BRO MY FAMILY IS THE WORSE FOR FAMILY VACATIONS,102551942,1523810394823,"Bronx, NY"
985558344764141568,So very proud of my cousin! https://t.co/zG5YaK4Clv,821537497826074624,1523810394837,"Hallandale Beach, FL"
985558345552748545,Yes. 26 songs... https://t.co/mTZYaT5OeQ,20810348,1523810395025,"Manhattan, NY"
985558345892409346,"Sometimes it’s not the relationship itself that’s corrupt, most of the time it’s the people that’s  in it",822943883696934913,1523810395106,"Baltimore, MD"
985558345850507265,@pura_vida26 @nancy_benter Omgosh!,318724154,1523810395096,"Colorado Springs, CO"
985558346961948680,This massage chair is 😍,79593368,1523810395361,Royal Nails & Day Spa
985558347158925312,"For the first time in our history, the term “piss-taker” when spoken in reference to the #POTUS means something com… https://t.co/oPM1ODAUmh",767036638203478016,1523810395408,"Los Angeles, CA"
985558347914063873,"@realDonaldTrump @JamesComeyFBI 
I’d stand with #JamesComey on his worst day, and know I stood by a man of honor!

https://t.co/YNqwVJRWgN",817903523136303105,1523810395588,"North Aurora, IL"
985558348752965632,#RedsvsCards in a rain delay.,2469856830,1523810395788,"Cincinnati, OH"
985558349071683585,The sun will come out tomorrow #michigan #puremichigan #portage #kalamazoo #sunshine #colors… https://t.co/horAixSLMH,787261147,1523810395864,"Portage, MI"
985558349851889664,"@Matt_NSR And I'm not defending them here, but because it's been shown to be possible in other cities, you know wha… https://t.co/rLcQT0O4YT",3496941014,1523810396050,"Toronto, Ontario"
985558350082510848,@szuazo @Red_White__Blue @Reuters What laws?,884155109902622720,1523810396105,"Idaho, USA"
985558350002868225,Iyanla Hosts a Candid Talk About Colorism With 6 Black Women | Iyanla: F... https://t.co/1rwFNyhg0d via @YouTube,926973223794814977,1523810396086,"Austin, TX"
985558350480990209,@blythe_veronica LMFAO I would never do that to you,1043718690,1523810396200,"Indiana, USA"
985558350401298432,I really just be chillin doin my own thing .,504755671,1523810396181,"Houston, TX"
985558350086598656,@caitlinburkhart Recovering from aspiration pneumonia. Root cause remains unclear. In good spirits at the moment.,46910625,1523810396106,"Oregon, USA"
985558350518800384,@Moj_kobe Allergies are acting up over here!!,561185798,1523810396209,"Queens, NY"
985558351034503169,"light rain -&gt; moderate rain
temperature down 62°F -&gt; 53°F
wind 14mph -&gt; 6mph",218371230,1523810396332,"Covington, KY"
985558350858465280,This was pretty cool! 😎⛳️ https://t.co/Seac7D4CA8,755496266503745536,1523810396290,"New York, USA"
985558351118385152,We're #hiring! Read about our latest #job opening here: Hair Stylist - 03081 - HC Belle Terre Crossing -… https://t.co/85Vm6jIfp9,136159809,1523810396352,"Florida, USA"
985558350954774529,"@fsorbara My annual shame at not getting around to changing my tires until May is now a source of great pride, as i… https://t.co/9pXHd8MwbM",31764814,1523810396313,"Toronto, Ontario"
985558351533756417,"@leigh_wessex2k @YoRHaw Yes. That is a transgender gender-fluid person in the very progressive year of 1921.

Ugh..",3372474437,1523810396451,"Belle Chasse, LA"
985558351214989313,@brxoshv I’m just saying https://t.co/02Q0XuHzBr,929950027975344128,1523810396375,"Ohio, USA"
985558352078962688,I’m hungry and felt like cooking 🥘 can’t wait until this food done.,3314471952,1523810396581,"Cleveland, OH"
985558352490004480,@SandalsFish At the end he walked right into that one,944733875254759424,1523810396679,"Middletown, CT"
985558353337298946,"@MariamJato Thanks Lily, much appreciated",602424202,1523810396881,"Toronto, Ontario"
985558353345687553,"@EVM___ In my words it means stop being petty,  stop hurting others and to uplift one another",322144378,1523810396883,"Salisbury, NC"
985558353618366466,@cade_arnold2 812 IN THIS BITCH,1384613622,1523810396948,"Evansville, IN"
985558353572171776,@Nkos_ YEAH ABSOLUTELY NOT LMAO THIS IS GEORGIA,214616062,1523810396937,"Atlanta, GA"
985558354314571776,That boy gettin bread panera or somethin,528911881,1523810397114,"Philadelphia, PA"
985558354914246656,I think the response to Senator Tammy Duckworth is super underwhelming. This is a BIG deal in terms of glass ceilings.,381691165,1523810397257,"Oakland, CA"
985558355430330370,if you don’t swear to yourself you’re never going to drink again then you didn’t do it right,1946735882,1523810397380,"Columbus, OH"
985558355325440000,She has a lot of problems and she’s depressed and doesn’t completely know it. It’s something I can’t take on it’s a lot to deal with,237406656,1523810397355,"Birmingham, AL"
985558355396759553,"This just proves that bullies ain’t shit, never have been, never will be. Just a bunch of pansies https://t.co/O3Dxmi1tqL",29591284,1523810397372,"Shaker Heights, OH"
985558355572903936,"Our CB's could be:
CB1- Quincy Wilson
CB2- Isaiah Oliver
Slot- Nate Hairston

🔥🔥🔥🔥🔥🔥🔥🔥🔥",1911592490,1523810397414,"Franklin, IN"
985558355900059648,@TennisPublisher Referring to Houston? They should play the Finals on Saturday so the guys can get to Monte Carlo w… https://t.co/yaxMw3Uaai,630695572,1523810397492,"Brentwood, TN"
985558355807817729,#mtmbc104sundaycheckin #Shout to Momma Virginia for the tie and pocket square #accessoriesMATTER… https://t.co/pJZ4QtnZjD,21731958,1523810397470,"Chicago, IL"
985558355790979072,I’m dyin over here!! https://t.co/6J1hdFahr2,237348252,1523810397466,"Severance, CO"
985558355816181760,And America demoralizing it's own... Not the same issue or close in comparison but it's a shame that its a vibe https://t.co/y41vI4Hitg,4722451881,1523810397472,"Louisville, KY"
985558355727929344,"Trudeau's disasterous boderless fiasco is driven by evil Darth Soros. 
#TrudeauMustGo #cdnpoli #onpoli #abpoli https://t.co/EMx290hOgw",178830272,1523810397451,"Oshawa, Ontario"
985558356281585664,"We're #hiring! Click to apply: Store Manager in Training - https://t.co/4ncgMJVSP3 #Retail #Freeport, NY #Job #Jobs #CareerArc",569550592,1523810397583,"Freeport, NY"
985558355853889537,"@nikola1tesla @autisticbruce @autynaut As far as I know PFL wasn't a thing in St Louis in 97, but I was only in 4th… https://t.co/Rh05SEhBnC",106251916,1523810397481,"Kirkwood, MO"
985558356571115520,Yay snow tomorrow!,472154437,1523810397652,"Columbus, IN"
985558356638273538,"Feeling sad? Take a nap 
Feeling stressed? Take a nap
Have assignments due? Take a nap
Have exams coming up? Take a nap",633179216,1523810397668,"Toronto, Ontario"
985558356898271232,@realDonaldTrump Fuck you,954849859,1523810397730,"Wartburg, TN"
985558357258928131,GET A NIGGA BLOCK TOOK OFF https://t.co/ePBvjZLWfs,2261560519,1523810397816,"Highview, KY"
985558357032521728,I’m still fucking waiting 🙃 https://t.co/zWsLPA60AG,797015466,1523810397762,"Casselberry, FL"
985558357267238912,Rewatching the queen’s performance,262007672,1523810397818,"Yucca Valley, CA"
985558357468766208,Gameday vs FC Cincinnati. Let’s go boys! #WeAreSteel @BSteelFC,1315477862,1523810397866,"Bethlehem, PA"
985558357875527682,At this point Austin has taken over me I am turning into a hippy,289120846,1523810397963,"Austin, TX"
985558357716152321,@nytimes You really have no idea what you are talking about. President Trump was only going after the chemical weap… https://t.co/K0pxpiNyTm,3408097870,1523810397925,"Murraysville, NC"
985558358034874370,"What if I told you my album features @threeamsound , @YaBoyDannyBlaze &amp; @wellwellwells 🤔😏✌🏼 https://t.co/tXlyvvxzpq",70560958,1523810398001,"Raleigh, NC"
985558358445838337,Do I get breakfast or coffee,742428172692688896,1523810398099,"Denver, CO"
985558358903132160,@creole_PHENOM Oh wow,35286769,1523810398208,"Dallas, TX"
985558359205142528,"Haircut Day! #byebyelonghair @ Chicago, Illinois https://t.co/k6xJEyv8Uf",311685184,1523810398280,"Chicago, IL"
985558359679135745,@rwabhm @lovegalchey @McKay1204 @AtlantaFalcons I think he meant on the field. He didn’t make the best decision off… https://t.co/1JItRwBnHU,814312136,1523810398393,"Stockbridge, GA"
985558359876231170,@Starbucks There was an underlying factor here and it wasn’t because those young men weren’t buying anything.  “We”… https://t.co/6SUwzBZApD,37323646,1523810398440,"Dallas, TX"
985558360207581184,Y’all don’t take shit serious 😭😭,885509486575747072,1523810398519,"New London, CT"
985558359096078337,@PTXofficial Got a #NewProfilePic to celebrate your album launch! 😄 Can I pls get a DM? https://t.co/8NM4dm0IIF,873725975665815553,1523810398254,"Chapel Hill, NC"
985558360178081792,When I said I didn’t want him longer than three years - this was why. Really good coach but stubbornness gets the better of him.,220288389,1523810398512,"Ottawa, Ontario"
985558359838543874,Imagine if president obama tweeted out that someone was a slimeball... conservatives would have his head and modera… https://t.co/b5f8O0PzUg,1364989273,1523810398431,"Waltham, MA"
985558360216031232,EVIL. https://t.co/0AjuTm7HNn,2170316247,1523810398521,"Country Walk, FL"
985558360605982721,Egg rolls are trash don’t @,178968405,1523810398614,"Harwick, PA"
985558360450715648,This is what I build at work😈 https://t.co/DfhjhPLSC5,631829364,1523810398577,"Reno, NV"
985558356118024192,"#Repost @bmb_music with @get_repost
・・・
New music vid up. (Link in bio) 🎥💫💥🔛®🎶🌀shoutout to my bro @iamdrewsmith for… https://t.co/nrxFSiiGf4",859153801,1523810397544,"San Diego, CA"
985558360878698496,"you know I give you life. @ Columbus, Ohio https://t.co/GplBvZM9De",316588781,1523810398679,"Columbus, OH"
985558361000284161,@Dan_Cox @IHSA_IL In addition to cost it is hard enough to find people to do scorebook and scoreboard .  Shot clock… https://t.co/HAmUFb0Nv4,306858025,1523810398708,"Pana, IL"
985558361243439104,Choose to be around people that make you happy,294364263,1523810398766,"Commerce, CA"
985558360408850432,"USDI canned the BLM archs travel plans at last sec, session cancelled. Weekly golf vacay? Cool.1st class air 4 Prui… https://t.co/p0VXtblxVq",826105446813593604,1523810398567,"Lansdale, PA"
985558361478483969,Why bruh keep sweeping ole girl off her feet like that 🤣🤣🤣 https://t.co/BBZdU8dubk,2184666070,1523810398822,"Raleigh, NC"
985558361440686080,@chadp71 @JimWalker13 @BrownsObsession @Browns_Beard32 im asking about stats.....,38569177,1523810398813,"Warren, OH"
985558361449123840,Is this a high school?? Wtf... 😪 https://t.co/Af3FYnIrKf,371609605,1523810398815,"Atlanta, GA"
985558361696555008,really really https://t.co/QRQ2K0Pnrq,3197629921,1523810398874,"Irving, TX"
985558361868587008,Realized I got multi grain waffles instead of regular now my whole day is ruined,25419532,1523810398915,"Indianapolis, IN"
985558362115923968,I need coffee #1982coffeeroasters @ 1982 Coffee Roasters https://t.co/8OM8tBMDNA,135587069,1523810398974,"Brooklyn, NY"
985558362774482945,if I’m not on by next year I’m runnin in cribs,959697441078632448,1523810399131,"Philadelphia, PA"
985558362799648768,When a nigga ask if a tweet is about him so you lie &amp; say yeah &gt;&gt;&gt;,1381819652,1523810399137,"San Antonio, TX"
985558363214897152,@Nickduwop @kelowww_ Name of this gif?,279266450,1523810399236,"Georgia, USA"
985558363642781698,"@krassenstein @PressSec No more blatant than the other lies, shadings, obsfucations, she presents at every briefing.",889993689925287936,1523810399338,"Ohio, USA"
985558363797901314,"Our day started with Cheerios up Jett’s nose 🙊 but @wildrnmay saved the day, no dr trip needed!… https://t.co/fJEsX1VgXc",30633980,1523810399375,"California, USA"
985558363642744832,"Karly this is what you need to do with Beamer, teach that dog to clean up after himself! https://t.co/QviEQqS1DM",2428155748,1523810399338,"Huntersville, NC"
985558364615790592,Much needed beach day,242559426,1523810399570,"Miami Beach, FL"
985558364204625920,@lynzi24c @RealFrankFromFL @realDonaldTrump What fruit loop are you referring to?,29934475,1523810399472,"Napa, CA"
985558364745797632,@shlov1 @DrunkAtdisney @Dismadl Well done men. It is the responsibility of every Master to pass on what they have learned.,125702687,1523810399601,"Florida, USA"
985558364544417792,"did last night happen?? 
DID LAST NIGHT REALLY HAPPEN?! 

HAPPY BIRTHDAY TO ME, BITCH! OMG! I LOVE YOU SO MUCH!… https://t.co/hj3P4gdXwr",38284041,1523810399553,"California, USA"
985558364682883075,@MarshaBlackburn - If u cannot fairly represent ALL ppl WOMEN as well as men THEN U HAVE NO BUSINESS BEING IN POLIT… https://t.co/LZ0nn47qhe,853648251949645826,1523810399586,"Spring, TX"
985558364942938112,This photographer wants to shoot me in my prom dress 😬😬 I think y’all tired of seeing it lmao,2358716438,1523810399648,"Mississippi, USA"
985558365052039169,I love Sunday’s !,323469669,1523810399674,"Spring Valley, NY"
985558365001736194,"Osiris @stlartmuseum Sunken Cities, Egypt’s Lost Worlds.… https://t.co/jXQpZYRNvo",18943479,1523810399662,"St Louis, MO"
985558365748322304,I have time to argue today 😂😂😭 DONT come for Beyoncé periodT 🗣🗣🗣😊🤷🏽‍♀️,440867875,1523810399840,"Mississippi, USA"
985558366176063488,Not having a toaster has showed me how everything tastes better when you oven broil toast it instead,585248597,1523810399942,"North Plymouth, MA"
985558366838648833,"Smalling, Mata, Lindelof, Young can all go.",580381800,1523810400100,"Olympia, WA"
985558366662615040,The new Raspberry Ginger Exemption is lit.,16342511,1523810400058,Taxman Brewing Co.
985558367035953152,Well done ladies 👏🏻👏🏻 https://t.co/pSJE1hy4BG,703051618959364096,1523810400147,"Farmington, CT"
985558367321116673,"“Do you have any more of those golden oats?”
“Do you mean Honey Nut @cheerios?”
“... yea”
#sidelinebanter",1888145641,1523810400215,"East Ithaca, NY"
985558368046608384,CP wins the draw. Bruins on D,103671343,1523810400388,"California, USA"
985558368461971456,i don’t understand how some people can just deliberately ignore a persons text message when they claim to be your “best friend”,463234289,1523810400487,"Bronx, NY"
985558368864690176,All you liberals wanna take away guns but when the zombie apocalypse happens you’ll be the first to go. Lmao yee yee #murica,379180871,1523810400583,"Conneaut, OH"
985558369078595585,@BobColeBaby A tradition like the Stanley Cup playoffs needs a voice synonymous with the tradition! Bob Cole needs… https://t.co/tutEgaAZ1b,294200898,1523810400634,"Sault Ste. Marie, Ontario"
985558369137254401,"The little Primadonna has cooked his goose, or, SCORCHED it! I wonder if he realizes his book will no doubt be used… https://t.co/NwBWdQciTU",773301629734952960,1523810400648,"Texas, USA"
985558369384644610,@jbowe84 @ducksworldwide Perry is the one who needs to be stripped of his $.!!!,851177821133127680,1523810400707,"California, USA"
985558369837690881,Counted 8 cars in the ditch and median between Salix and Sioux City on my drive back this morning. 😳,211561507,1523810400815,"Sioux City, IA"
985558370076823552,A n n o y e d,61274371,1523810400872,"Detroit, MI"
985558370756317184,@FoxNews Soooooomeboddddeeeee is triggggggg-urrrrrrrr-d.,123607946,1523810401034,"Plano, TX"
985558370542374912,Mood lmao!!! https://t.co/P6J0TAkXiO,369768274,1523810400983,"South Carolina, USA"
985558371192528899,Nothing’s worst than running to get into a locked car in the rain 😭,1023202212,1523810401138,"Cleveland, TN"
985558371175673857,@DemFromCT @adamdavidson I agree 100%,15620393,1523810401134,"Beekman, NY"
985558371058290690,"I'm at Liquor Plus in Buena Ventura Lakes, FL https://t.co/3Ai03EcxWZ",53421318,1523810401106,"Buenaventura Lakes, FL"
985558371414757377,Happy birthday @pattymeltcris ‼️,3207265978,1523810401191,"Kyle, TX"
985558371460943872,@ryleedabarbie Yes thank u,415098043,1523810401202,"Atlanta, GA"
985558371200741376,People get to LA and act like their shit don’t stink. Baby!,3015228831,1523810401140,"Los Angeles, CA"
985558371788099584,@charr_barrr So sorry girlie.... love ya ❤,773957218454605825,1523810401280,"West Virginia, USA"
985558372098412545,@bethanyelysee Thank you!!💕,444030695,1523810401354,"Texas, USA"
985558372303941633,"How about this new rule for papers in AI/ML? ""At least half your references must be more than five years old."" Anyt… https://t.co/JgEjX7BxnS",19510090,1523810401403,"Manhattan, NY"
985558371058188289,@JonathanMBaron @SusaMorgan @BardenGridge @BenjaminNorton It makes me angry to hear Susan demean the military. They… https://t.co/es6s5WupNB,16478261,1523810401106,"Georgia, USA"
985558370898890752,Can’t wait to go see my bihhh in San Antonio this summer! 😍 https://t.co/JaGx5lBpxJ,2876196655,1523810401068,"Manhattan, KS"
985558372127821824,My biggest pet peeve is seeing men in suits that are too big for them,860517692142485504,1523810401361,"Seguin, TX"
985558369518936064,@OnlyAsianIKnow WHO DID IT https://t.co/Xfy6hmQyz6,308217073,1523810400739,"Manhattan, NY"
985558373440675840,@PressSec Schrodinger’s VP?,18622714,1523810401674,"O'Fallon, MO"
985558373398663169,Need like two blunts rn🍃🍃💯🔥,981973291408723968,1523810401664,"Wilson, PA"
985558374065606656,@RaineyOvalle NEVER leave home without the switch,163265737,1523810401823,"Bronx, NY"
985558373709041664,Breh shorty at work gotta damn bump on her lip oh hell nah 🤢,333539696,1523810401738,"South Carolina, USA"
985558373629177857,@jaketapper I need my Sunday dose of State of the Cartoonion!!! One of the only things that make me laugh!! When th… https://t.co/MZ3L6QSKKD,2368131440,1523810401719,"Santa Rosa, CA"
985558374006878208,I give props to people that get full on finger tats cuz I’m telling you rn I don’t ever want a tattoo gun near my f… https://t.co/vwqYmukILM,54331041,1523810401809,"Kalamazoo, MI"
985558373973229569,We should all be ambitious. https://t.co/1TL8UbNssX,4917521328,1523810401801,"Manhattan, NY"
985558374287859712,"@yourmomsuckss YOU ARE THE EPITOME OF EVIL, I have seen this side of you in action one too many times lol",382386849,1523810401876,"Homestead, FL"
985558373952315392,"Graduation 🎓 day for SEPME 3-18. Good times, Great friends, awesome… https://t.co/lcQbQSLqeG",417525266,1523810401796,"Quantico Base, VA"
985558374711549955,There he go completely differ ent breakfast spot,970810486504779777,1523810401977,"Philadelphia, PA"
985558373021241344,Starting Lineup for the #FoodCity500 at @BMSupdates Row 2 https://t.co/MlJfe57Fs5,22324024,1523810401574,"Glenburn, PA"
985558374669537280,"I'm at I-495 Exit 29 - MD 193 (University Blvd) to US 29 N – Wheaton, Langley Park - @mdsha in Silver Spring, MD https://t.co/CXa019Ho5s",18357054,1523810401967,"Silver Spring, MD"
985558374707318784,I’m tryna go off next year.,711714653793955840,1523810401976,"Williamsburg, VA"
985558375059591168,When y’all both are musicians and sensitive about ya shit 💪🏾🤩🤩🤫💽 power collab otw,4050055773,1523810402060,"St Andrews, SC"
985558374787010561,@RickyWhittleIG @MrRickyWhittle Safe travels. You look great as always.,872835440713375744,1523810401995,"Michigan City, IN"
985558373302071297,"@Littlehalfwings I mean, look at you: you're a ""VETERAN OF THE FIRST MEME WAR"".

You ""improved the world"" by postin… https://t.co/ERQk2vDY2d",684743,1523810401641,"Bakersfield, CA"
985558375265128448,He was sooo over us 🤗😘 #luvyou Al! #familytime #aboutyesterday @ East Harlem https://t.co/T8SqeOydmz,103654795,1523810402109,"Manhattan, NY"
985558375156109318,54.3F (Feels: 47.3F) - Humidity: 65% - Wind: 12.2mph W - Gust: 10.9mph - Pressure: 30.214in #weather https://t.co/75yzNJ23Eh,103092003,1523810402083,"Louisiana, USA"
985558374090661888,"@718Shaun SHE REMOVED HER EARPIECE.

SHE WAS ALREADY DONE WITH COACHELLA.",2454153836,1523810401829,"Eugene, OR"
985558375030112256,mama never said nothing about pushing  🤷🏾‍♂️ https://t.co/OTxDeIS8PC,2966998018,1523810402053,"Texas, USA"
985558376972275712,"@hawks_sox @newtgingrich No, trump and his henchmen like Gingrich are the greatest threat to America since the Civi… https://t.co/RBxWgG8TaL",234838239,1523810402516,"Wilmette, IL"
985558376703807492,@FoxNews @keithellison Delusional scumbag,2572824011,1523810402452,"Gardner, MA"
985558376687063041,"I'm turnin' into a nigga that thinks about money and women
Like 24/7, that's where my life took me. That's just how shit happened to go!",589176235,1523810402448,"Toronto, Ontario"
985558376930267136,Seize the moment! 🙏🏽,140193931,1523810402506,"Jackson, MS"
985558377202843649,@TheeBarkingCat @Old__Jaw Nice!!,800878642117091328,1523810402571,"Chicago, IL"
985558377571995648,Getting out of bed is hard...,2432646044,1523810402659,"Marietta, GA"
985558376246579201,Discovered this engraving of the #Cohoes Falls from 1761 today doing research for a project. It was even impressive… https://t.co/2aBy3L3K3X,19417241,1523810402343,"Fort Edward, NY"
985558377911599105,Deep and challenging conversations first thing in the morning really gets your mind pumping.,778184023,1523810402740,"East Los Angeles, CA"
985558378171850752,I'm to old to be playing these kids game 💯,4123653915,1523810402802,"Rowlett, TX"
985558377987272709,7th Grade Boys - Pool A - Young Bucks13U def. ALL IN 13/14U Pearson 36-28 @exposurebball,192934879,1523810402758,"Libertyville, IL"
985558376125026306,"People. Humans. Creatures.
Go-figure, they all make me shiver and shake.
The world is a place of heart-ache.
I say… https://t.co/gWhJunhGhT",2546050839,1523810402314,"Atlanta, GA"
985558377639170048,the crowd during tyler’s set at coachella just looked sad yall really do go just to post pics huh,2898667251,1523810402675,"Georgia, USA"
985558377311846400,@OCFAChief Welcome aboard Chief.,796760276670484480,1523810402597,"Carlsbad, CA"
985558377957920768,"because of the weather its not safe for me to drive into the city so i won’t be going, i’m disappointed and i hope… https://t.co/2ZMYQiVjQt",865341594,1523810402751,"Michigan, USA"
985558378889076736,An aesthetic day dream ✨ @ The Wing https://t.co/N4FY4TLxhx,26446641,1523810402973,"Washington, DC"
985558378637332481,True definition of casket sharp🤣 https://t.co/FvmJPB4vak,2547154111,1523810402913,"Alexander City, AL"
985558379291607040,"I am freaking the Fuck Out. What a fucking race. What a drive @danielricciardo. I can't breathe. You wonderful fuck, you.",14632988,1523810403069,"Greensboro, NC"
985558379639734272,Happy Cambodian New Years!,4345986263,1523810403152,"Providence, RI"
985558379522330625,.@RonnieW11 is a Legend. https://t.co/hD7TBlIc0L,143666251,1523810403124,"North Carolina, USA"
985558379165872130,Them demons🙄 https://t.co/9omkFfJHMv,957609521920335872,1523810403039,"Dallas, TX"
985558380025561088,"if you look close enough, you can see the cats on aidan’s swim… https://t.co/kRWxy0O4qQ",1578182839,1523810403244,"Myrtle Beach, SC"
985558379971129344,@OCTGPOLO Hell yeah #sleepyboyz2k18,355030101,1523810403231,"Danville, IN"
985558380579381252,@Marlins_Man @Marlins @Yankees @Indians If you can stomach watching the @Royals play there is always friends in KC😁,748186345,1523810403376,"Missouri, USA"
985558381275607040,I be in the backseat smokin on thraxx,481133496,1523810403542,"Hollidaysburg, PA"
985558376783343616,"@jaim3099 @DJT_Sent_By_GOD @realDonaldTrump That account is definitely racist, whoever is behind it.",6114542,1523810402471,"San Francisco, CA"
985558380969250817,Boston marks 5 years since marathon attack with tributes https://t.co/HR4zbXJ0va #ROC,17022537,1523810403469,Rochester
985558381355327494,@kgoosey_ @Halo @HCS If yall are freezing to death come over,3075587135,1523810403561,"Livonia, MI"
985558381439127552,Can someone straighten my hair 😩,578763909,1523810403581,"Nashville, TN"
985558379648217088,WHY are my eyes watering 😩😩😩😩😭😭😭😭🙌🏽🙌🏽🙌🏽🙌🏽 https://t.co/8K2bcfv9HI,197823320,1523810403154,"Atlanta, GA"
985558381581627392,Please get Scheer off the TV.,975038090686296065,1523810403615,"Victoria, British Columbia"
985558381740998656,LOL this guy has a girlfriend &amp; was flirting w me &amp; 3 other girls last night.. if that doesn’t describe the type of… https://t.co/pLcU2qqlIq,434410715,1523810403653,"Reno, NV"
985558382831546368,"I'm late, but Bee kilt last night.",17246810,1523810403913,"Oakland, CA"
985558383083380736,@instagram stop blocking my fucking videos that I’m tryna post how does quarterlab own contents that I recorded in… https://t.co/2gtEm1c7gW,212259609,1523810403973,"Philadelphia, PA"
985558383121043456,@PaulBlume_FOX9 But apparently god can read your mind so it shouldn’t matter what you say...,156169558,1523810403982,"St Louis Park, MN"
985558384031223808,I love ashton ninos,863393885489254400,1523810404199,"Rosemont, IL"
985558384123375616,"No, no it doesn't. https://t.co/Aq6fw7Ud5G",15817399,1523810404221,"Paradise, NV"
985558384287059970,@realBobbyCruise @StopandShop You’re the best!,256700786,1523810404260,"Ohio, USA"
985558384450695170,Mady said she's proud of me for ordering dominos. Everyone needs those friends in their life ❤️ @Mady_DeSa,232685329,1523810404299,"Slippery Rock, PA"
985558384463220736,@KizzySFV Justified bastion frustration: 100%,37298017,1523810404302,"Coral Springs, FL"
985558385578905600,Once I’m off you I’m off you.,2316429966,1523810404568,"East Point, GA"
985558386056966144,@faIlfromgrace_ I wonder what is the maximum tile u can get within that box,220889030,1523810404682,"Corvallis, OR"
985558386115739649,More likely is that we’ve entered the final stages of anyone trusting or giving a shit what Nate Silver believes... https://t.co/CKQOG3epOk,164021297,1523810404696,"West Des Moines, IA"
985558386707173376,iiiiim so annoyed with this group i’m with i cant even listen to laura’s stationhead without someone commenting tha… https://t.co/MA9JckMNth,2559659023,1523810404837,"Manhattan, NY"
985558386837159938,@Jmfelice36 very big.,34957804,1523810404868,"Kentucky, USA"
985558387009183749,There's a blessing in doing stuff just because your Pastor asks  you too. @PastorBailey #TheSearchForSignifcance,2180395745,1523810404909,"St Andrews, SC"
985558387055357952,To the fans of @DigitalHoard3rs &amp; @hashtagDadPod I apologize. Sorry PAX and subsequently PAX-Pox have stopped me/us… https://t.co/ZVVYIO6t7k,187566386,1523810404920,"Buckhall, VA"
985558384039612418,"less than 2 WEEKS until #GRiMEFEST houston!!! Bringing back @theofficialhesh and @uburdub, and you won’t wanna miss… https://t.co/STldgxfKek",2200324945,1523810404201,"Dallas, TX"
985558387076337665,The difference between a forest and a garden is order.,155391459,1523810404925,"Georgia, USA"
985558386531069952,Not ideal https://t.co/JgDPS0Fso3,75779074,1523810404795,"Innsbrook, VA"
985558387340599305,It’s enough mixxy Students at Morgan for y’all to plan an event 😂🤦🏾‍♂️,548082078,1523810404988,"Baltimore, MD"
985558385197309953,She's an outdoor cat but she gave up #onstorm https://t.co/xEZfO99Zdy,1424542741,1523810404477,"Trent Hills, Ontario"
